1.7|2020-07-09 12:53:08,150|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||healthchecks.check.secondaryAttachment.pass.done.scheduled|{"severity":0,"pluginVersion":"1.19.1","healthy":true,"failureReason":""}|1594299188150|SEN-L15717289||troubleshooting.healthcheck||
1.7|2020-07-09 12:53:08,151|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||healthchecks.check.secondaryAvatar.pass.done.scheduled|{"severity":0,"pluginVersion":"1.19.1","healthy":true,"failureReason":""}|1594299188151|SEN-L15717289||troubleshooting.healthcheck||
1.7|2020-07-09 12:53:08,151|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||healthchecks.check.secondaryPlugin.pass.done.scheduled|{"severity":0,"pluginVersion":"1.19.1","healthy":true,"failureReason":""}|1594299188151|SEN-L15717289||troubleshooting.healthcheck||
1.7|2020-07-09 12:53:08,265|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||healthchecks.check.secondaryIndex.pass.done.scheduled|{"severity":0,"pluginVersion":"1.19.1","healthy":true,"failureReason":""}|1594299188265|SEN-L15717289||troubleshooting.healthcheck||
1.7|2020-07-09 12:53:08,266|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||healthchecks.check.networkMount.pass.done.scheduled|{"severity":0,"pluginVersion":"1.19.1","healthy":true,"failureReason":""}|1594299188266|SEN-L15717289||troubleshooting.healthcheck||
1.7|2020-07-09 12:53:08,266|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||healthchecks.check.font.pass.done.scheduled|{"severity":0,"healthy":true,"failureReason":""}|1594299188266|SEN-L15717289||troubleshooting.healthcheck||
1.7|2020-07-09 12:54:04,657|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB_USERS_TO_NOTIFY|{"duration":12,"parameters.eventConsumer":"mailMentionEventConsumer","success":true,"parameters.eventCount":0,"type":"BATCHING_JOB_USERS_TO_NOTIFY"}|1594299244657|SEN-L15717289||inform.performance||
1.7|2020-07-09 12:54:04,657|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB|{"duration":14,"parameters.eventConsumer":"mailMentionEventConsumer","type":"BATCHING_JOB","success":true}|1594299244657|SEN-L15717289||inform.performance||
1.7|2020-07-09 12:55:04,654|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB_USERS_TO_NOTIFY|{"duration":12,"parameters.eventConsumer":"mailMentionEventConsumer","success":true,"parameters.eventCount":0,"type":"BATCHING_JOB_USERS_TO_NOTIFY"}|1594299304654|SEN-L15717289||inform.performance||
1.7|2020-07-09 12:55:04,654|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB|{"duration":13,"parameters.eventConsumer":"mailMentionEventConsumer","type":"BATCHING_JOB","success":true}|1594299304654|SEN-L15717289||inform.performance||
1.7|2020-07-09 12:55:07,008|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||zdu.node-state.up|{"databaseBuildNumber":804001,"clusterState":"STABLE","nodeId":"c35d1d7a-31e2-39d9-8c77-445c07606a53","nodeBuildNumber":804001}|1594299307008|SEN-L15717289||cluster.zdu.analytics||
1.7|2020-07-09 12:55:07,039|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.start|{"properties.jira.baseurl.ipv4":true,"properties.major.version":4,"properties.jira.baseurl.ipv6":false,"properties.database.version":"11.8","properties.groups.total":2,"properties.issuetypes":2,"properties.permission.scheme.avg":31,"properties.license.evaluation":true,"properties.users.total":1,"properties.java.vendor":"AdoptOpenJDK","properties.screensschemes":2,"properties.screens":6,"properties.clustering.restartType":"full","properties.database.driver.version":"PostgreSQL 9.4.1212","properties.plugins.addonsdisabledonstartup":"","properties.users.active":1,"properties.build.date":"Mon Sep 09 00:00:00 GMT 2019","properties.priorities":5,"properties.os.arch":"amd64","properties.plugins.specificaddonsweredisabledonstartup":false,"properties.license.dc":true,"properties.issuesarchivedindividually":0,"properties.issuesinarchivedprojects":0,"properties.network.ipv4":true,"properties.java.runtime.name":"OpenJDK Runtime Environment","properties.workflows":1,"properties.network.ipv6":false,"properties.database.name":"postgres72","properties.java.specification.version":"1.8","properties.server.timezone.offset":0,"properties.node.id":"3996980178801783827","properties.customfields":0,"properties.users.maxNumber":-1,"properties.issuesecuritylevels":0,"properties.components":0,"properties.versions":0,"properties.os.version":"3.10.0-957.12.2.el7.x86_64","properties.os.name":"Linux","properties.projects":1,"properties.archivedprojects":0,"properties.java.maxMemory":989,"properties.archivedissues":0,"properties.status":7,"properties.permissionschemes":1,"properties.java.version":"1.8.0_252","properties.build.number":"804001","properties.defaultlocale":"en_US","properties.comments":0,"properties.email.template.modified.count":0,"properties.cpu.cores":1,"properties.issues":22,"properties.minor.version":0,"properties.release.version":8,"properties.plugins.nonsystemaddonsdisabledonstartup":false,"properties.resolutions":3,"properties.tomcat.maxThreads":100}|1594299307039|SEN-L15717289||service.services.analytics.start||
1.7|2020-07-09 12:56:04,660|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB_USERS_TO_NOTIFY|{"duration":15,"parameters.eventConsumer":"mailMentionEventConsumer","success":true,"parameters.eventCount":0,"type":"BATCHING_JOB_USERS_TO_NOTIFY"}|1594299364660|SEN-L15717289||inform.performance||
1.7|2020-07-09 12:56:04,661|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB|{"duration":17,"parameters.eventConsumer":"mailMentionEventConsumer","type":"BATCHING_JOB","success":true}|1594299364661|SEN-L15717289||inform.performance||
1.7|2020-07-09 12:57:04,591|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB_USERS_TO_NOTIFY|{"duration":12,"parameters.eventConsumer":"mailEventConsumer","success":true,"parameters.eventCount":0,"type":"BATCHING_JOB_USERS_TO_NOTIFY"}|1594299424591|SEN-L15717289||inform.performance||
1.7|2020-07-09 12:57:04,593|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB|{"duration":14,"parameters.eventConsumer":"mailEventConsumer","type":"BATCHING_JOB","success":true}|1594299424593|SEN-L15717289||inform.performance||
1.7|2020-07-09 12:57:04,652|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB_USERS_TO_NOTIFY|{"duration":11,"parameters.eventConsumer":"mailMentionEventConsumer","success":true,"parameters.eventCount":0,"type":"BATCHING_JOB_USERS_TO_NOTIFY"}|1594299424652|SEN-L15717289||inform.performance||
1.7|2020-07-09 12:57:04,653|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB|{"duration":13,"parameters.eventConsumer":"mailMentionEventConsumer","type":"BATCHING_JOB","success":true}|1594299424653|SEN-L15717289||inform.performance||
1.7|2020-07-09 12:58:04,657|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB_USERS_TO_NOTIFY|{"duration":12,"parameters.eventConsumer":"mailMentionEventConsumer","success":true,"parameters.eventCount":0,"type":"BATCHING_JOB_USERS_TO_NOTIFY"}|1594299484657|SEN-L15717289||inform.performance||
1.7|2020-07-09 12:58:04,658|da15fb58fdb7563704726aab0c2ac6d9|jira|8.4.0|-||jira.inform.performance.event.BATCHING_JOB|{"duration":14,"parameters.eventConsumer":"mailMentionEventConsumer","type":"BATCHING_JOB","success":true}|1594299484658|SEN-L15717289||inform.performance||
